12번째: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
환갑: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
환대: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
환자실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
황금: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
황금색: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
황소고집: precision=1.0000, recall=0.8500, f1-score=0.9189, support=20.0000
황토: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
회개: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
회복: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
회상: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회식: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
회원: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
회의록: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
회장: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
횡성군지부: precision=1.0000, recall=0.6667, f1-score=0.8000, support=15.0000
후천적: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
훌륭: precision=0.6000, recall=0.3000, f1-score=0.4000, support=10.0000
휴학: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
흑백: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
흑백영화: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
흔들리다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
흙내음: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
흡연실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
희미: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
흰: precision=0.7143, recall=0.5000, f1-score=0.5882, support=10.0000
힘: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
힘들다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000

Overall Accuracy:
0.8952
Top-5 Accuracy:
0.9834
Top-3 Accuracy:
0.9708
Average inference time per sample:
0.000504 sec
