12번째: precision=0.5833, recall=0.7000, f1-score=0.6364, support=10.0000
인력: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
인사법: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인상: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
인색하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
인심: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
인자: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
인증: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인질: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
인천광역시청: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
일곱명: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
일곱배: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
일몰: precision=0.8696, recall=1.0000, f1-score=0.9302, support=20.0000
일반인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
일반직: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
일본: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
일본인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
일부러: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
일석이조: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
일시불: precision=0.9500, recall=0.9500, f1-score=0.9500, support=20.0000
일요일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
일인다역: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
일임: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
일자무식: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
일출: precision=0.9375, recall=0.7500, f1-score=0.8333, support=20.0000
일터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
일확천금: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
임기응변: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
임신: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
임실군수어통역센터: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
입: precision=0.4286, recall=0.6000, f1-score=0.5000, support=10.0000
입맛에맞지않다: precision=0.7500, recall=0.3000, f1-score=0.4286, support=10.0000
입원: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
잊다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
잊어버리다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
자가용: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
자극: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
자라다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
자막: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
자비없다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
자살: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
자살자: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
자석: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
자습: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
자유: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
자정: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
자존심: precision=0.5000, recall=0.9000, f1-score=0.6429, support=10.0000
작명: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
작살내다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
작업복: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
작은아빠: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
작은엄마: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
작은할아버지: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
잔소리: precision=0.4615, recall=0.6000, f1-score=0.5217, support=10.0000
잘못하다: precision=0.5882, recall=1.0000, f1-score=0.7407, support=10.0000
잘하다: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
잠기다: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
잠옷: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
잠자다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
장난: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
장난감: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
장녀: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
장단점: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
장려하다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
장로교: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
장마: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
장모: precision=0.3077, recall=0.4000, f1-score=0.3478, support=10.0000
장애유형: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
장애인: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
장애인기능경기대회: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
장애인등에대한특수교육법: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
장애인복지관: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
장인어른: precision=0.6667, recall=0.6000, f1-score=0.6316, support=10.0000
장흥군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
장흥군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
장흥군지부: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
재고: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
재량: precision=0.7778, recall=0.7000, f1-score=0.7368, support=20.0000
재미없다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
재봉틀: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
재임: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
재청: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
재학: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
저명인사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
저택: precision=0.6364, recall=0.7000, f1-score=0.6667, support=10.0000
적격: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
전근: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
전기세: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
전남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전남농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전북도청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
전세: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전심전력: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전염: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
전주시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전주시지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
전화번호: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
절도죄: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
절수: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
젊다: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
점등: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
정밀검사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
정벌: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
정신장애: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
정의: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제발: precision=0.5238, recall=0.5500, f1-score=0.5366, support=20.0000
제법: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
제부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제사: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
제주도: precision=0.6667, recall=0.6000, f1-score=0.6316, support=10.0000
제주도청: precision=0.5000, recall=0.3000, f1-score=0.3750, support=10.0000
제주시수화통역센터: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
제주시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
제주특별자치도농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=9.0000
제천시수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
제천시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
제천시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
조간신문: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
조상: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
조심: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
조용하다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
조종하다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
조직도: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
조회: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
존경하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
졸리다: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
졸업장: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
종로5가: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
종로구수어통역센터: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
종로구주민지원센터: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
종로구지부: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
종소리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
종아리맞다: precision=1.0000, recall=0.6667, f1-score=0.8000, support=9.0000
좋다: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
죄송: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
주관: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
주다: precision=0.4912, recall=0.9333, f1-score=0.6437, support=30.0000
주목: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
주민센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
주방장: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
주요점: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
주유소: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
주정뱅이: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
주차장: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
죽다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
준우승: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
중국: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
중독: precision=0.9000, recall=0.9000, f1-score=0.9000, support=20.0000
중랑구수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
중랑구지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
중립: precision=0.5455, recall=0.6000, f1-score=0.5714, support=10.0000
중매: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
중병: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
중앙대학교: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
중요: precision=0.4167, recall=0.5000, f1-score=0.4545, support=10.0000
즐겁다: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
증거: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
증원: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
지겹다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
지도: precision=0.8621, recall=0.6250, f1-score=0.7246, support=40.0000
지름길: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
지불하다: precision=0.8108, recall=1.0000, f1-score=0.8955, support=30.0000
지식인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
지팡이: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
지혜: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
직무대행: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
직원: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
직인: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
직책: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
진단서: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
진도군수어통역센터: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
진도군지부: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
진상: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
진수성찬: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
진실: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
진천군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
진천군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
질색: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
질투: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
집요: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
집주인: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
징검다리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
징그럽다: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
짜증내다: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
찔리다: precision=0.6667, recall=0.6000, f1-score=0.6316, support=20.0000
차다: precision=0.6429, recall=0.9000, f1-score=0.7500, support=10.0000
차도: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
차량번호판: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
차멀미: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
차분: precision=0.6000, recall=0.6000, f1-score=0.6000, support=10.0000
착각: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
찬물: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
찰나: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
참가자: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
참관: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
참다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
참새: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
찻길: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
창녕군수화통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
창녕군지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
창백: precision=1.0000, recall=0.1000, f1-score=0.1818, support=10.0000
창원시수화통역센터: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
창원시지부: precision=0.6429, recall=0.9000, f1-score=0.7500, support=10.0000
창원시청: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
창피: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
창피하다: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
채용자: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
채팅: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
책임: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
책임이사: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
책임자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
책임지다: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
챔피언: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
처남: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
처녀: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
처형: precision=0.2500, recall=0.2000, f1-score=0.2222, support=10.0000
천: precision=0.7143, recall=0.5000, f1-score=0.5882, support=10.0000
천만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
천벌: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
천안시수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
천안시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천안시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
천연색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천오백: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
천오백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천호: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
천황: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
철교: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
철근: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
철면피: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
철모: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
철원군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
철판: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
첩첩산중: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
첫째: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
청도군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청도군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청량리: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
청소년: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
청소당번: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
청송군수어통역센터: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
청송군지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
청양군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청양군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청원: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
청주시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청주시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청진기: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
체감: precision=0.5833, recall=0.7000, f1-score=0.6364, support=10.0000
체온: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
체험: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
체형: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
초대권: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
초라: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
초록: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
초면: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
초산: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
초상화: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
초혼: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
촉박: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
촉진: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
촛불: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
총각: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
총괄: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
총괄자: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
총무: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
총회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
최상급: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
최소: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
추녀: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
추수: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
추억: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
추출: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
추측: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
축하: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
춘천시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
춘천시지부: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
춘천시청: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
출산증가: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
출석: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
출장: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
춥다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
충격: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
충남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충남농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충남도청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충무로: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
충북: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충북농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충북도청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충분: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
충성: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충주시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충주시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
취객: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
취업: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
치료: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
치아: precision=0.4211, recall=0.8000, f1-score=0.5517, support=10.0000
치약: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
친구: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
친모: precision=0.5714, recall=0.4000, f1-score=0.4706, support=10.0000
친부: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
친자: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
친척: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
친하다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
칠: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
칠곡군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠곡군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠만오천: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
칠백: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
칠백만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
칠백억: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
칠백오십만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠십구: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
칠십만: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
칠십삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠십억: precision=1.0000, recall=0.3000, f1-score=0.4615, support=10.0000
칠십오: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
칠십이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠십일: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
칠십칠: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
칠십팔: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
칠천: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠천만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
침착: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
칩거: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
칼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칼국수: precision=0.8571, recall=0.6000, f1-score=0.7059, support=10.0000
칼슘: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
코: precision=0.5000, recall=0.2000, f1-score=0.2857, support=10.0000
코치: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
콜라: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
콧물: precision=0.5000, recall=0.8000, f1-score=0.6154, support=10.0000
콩기름: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
콩밭: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
콩잎: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
큰소리: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
큰형: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
키다리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
키우다: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
킬로미터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
타인: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
탈춤: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
탈환: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
탐욕: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
탕진: precision=0.8182, recall=0.9000, f1-score=0.8571, support=20.0000
태만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
태백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
태안군수어통역센터: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
태안군주민지원센터: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
턱: precision=0.5333, recall=0.8000, f1-score=0.6400, support=10.0000
털: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
테니스: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
토기: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
통역사: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
통영시수화통역센터: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
통영시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
통영시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
통조림: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
통증: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
퇴사: precision=0.8261, recall=0.9500, f1-score=0.8837, support=20.0000
퇴원: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
퇴임: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
투쟁: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
특기: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
특선: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
틀리다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
파도: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
파랑: precision=0.5000, recall=0.5000, f1-score=0.5000, support=10.0000
파악하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
파주: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
